"DX_CODE_2","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"E11.31",NA,NA,NA,1567960,"Type 2 diabetes mellitus with unspecified diabetic retinopathy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31"
"E11.311","E11311","Type 2 diabetes w unsp diabetic retinopathy w macular edema","Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema                                                                                                                                                                               ",45581352,"Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31"
"E11.319","E11319","Type 2 diabetes w unsp diabetic rtnop w/o macular edema","Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema                                                                                                                                                                            ",45581353,"Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31"
"E11.32",NA,NA,NA,1567961,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31"
"E11.321","E11321","Type 2 diab w mild nonprlf diabetic rtnop w macular edema","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema                                                                                                                                                                     ",45552385,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3211","E113211","Type 2 diab with mild nonp rtnop with macular edema, r eye","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",37200198,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3212","E113212","Type 2 diab with mild nonp rtnop with macular edema, l eye","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",37200199,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3213","E113213","Type 2 diabetes with mild nonp rtnop with macular edema, bi","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",37200200,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3219","E113219","Type 2 diab with mild nonp rtnop with macular edema, unsp","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200201,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.329","E11329","Type 2 diab w mild nonprlf diabetic rtnop w/o macular edema","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema                                                                                                                                                                  ",45581354,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3291","E113291","Type 2 diab with mild nonp rtnop without mclr edema, r eye","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200202,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3292","E113292","Type 2 diab with mild nonp rtnop without mclr edema, l eye","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200203,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3293","E113293","Type 2 diab with mild nonp rtnop without macular edema, bi","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200204,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3299","E113299","Type 2 diab with mild nonp rtnop without macular edema, unsp","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200205,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.33",NA,NA,NA,1567962,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31"
"E11.331","E11331","Type 2 diab w moderate nonprlf diab rtnop w macular edema","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema",45537961,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3311","E113311","Type 2 diab with mod nonp rtnop with macular edema, r eye","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200206,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3312","E113312","Type 2 diab with mod nonp rtnop with macular edema, l eye","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200207,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3313","E113313","Type 2 diab with moderate nonp rtnop with macular edema, bi","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200208,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3319","E113319","Type 2 diab with mod nonp rtnop with macular edema, unsp","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200209,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.339","E11339","Type 2 diab w moderate nonprlf diab rtnop w/o macular edema","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema",45591029,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3391","E113391","Type 2 diab with mod nonp rtnop without macular edema, r eye","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200210,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3392","E113392","Type 2 diab with mod nonp rtnop without macular edema, l eye","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",37200211,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3393","E113393","Type 2 diab with mod nonp rtnop without macular edema, bi","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",37200212,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3399","E113399","Type 2 diab with mod nonp rtnop without macular edema, unsp","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200213,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.34",NA,NA,NA,1567963,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31"
"E11.341","E11341","Type 2 diab w severe nonprlf diabetic rtnop w macular edema","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema",45557112,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3411","E113411","Type 2 diab with severe nonp rtnop with macular edema, r eye","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",37200214,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3412","E113412","Type 2 diab with severe nonp rtnop with macular edema, l eye","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",37200215,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3413","E113413","Type 2 diab with severe nonp rtnop with macular edema, bi","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",37200216,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3419","E113419","Type 2 diab with severe nonp rtnop with macular edema, unsp","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200217,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.349","E11349","Type 2 diab w severe nonprlf diab rtnop w/o macular edema","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema",45605402,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3491","E113491","Type 2 diab with severe nonp rtnop without mclr edema, r eye","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",37200218,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3492","E113492","Type 2 diab with severe nonp rtnop without mclr edema, l eye","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",37200219,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3493","E113493","Type 2 diab with severe nonp rtnop without macular edema, bi","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",37200220,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3499","E113499","Type 2 diab with severe nonp rtnop without mclr edema, unsp","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200221,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.35",NA,NA,NA,1567964,"Type 2 diabetes mellitus with proliferative diabetic retinopathy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31"
"E11.351","E11351","Type 2 diabetes w prolif diabetic rtnop w macular edema","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema                                                                                                                                                                             ",45591030,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3511","E113511","Type 2 diab with prolif diab rtnop with macular edema, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",37200222,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3512","E113512","Type 2 diab with prolif diab rtnop with macular edema, l eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",37200223,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3513","E113513","Type 2 diab with prolif diab rtnop with macular edema, bi","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",37200224,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3519","E113519","Type 2 diab with prolif diab rtnop with macular edema, unsp","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",37200225,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.352",NA,NA,NA,37200226,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula","Condition","ICD10CM","6-char nonbill code","2017-01-01","2099-12-31"
"E11.3521","E113521","Type 2 diab w prolif diab rtnop w trctn dtch macula, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",37200227,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3522","E113522","Type 2 diab w prolif diab rtnop w trctn dtch macula, l eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",37200228,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3523","E113523","Type 2 diab w prolif diab rtnop with trctn dtch macula, bi","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",37200229,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3529","E113529","Type 2 diab w prolif diab rtnop with trctn dtch macula, unsp","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",37200230,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.353",NA,NA,NA,37200231,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula","Condition","ICD10CM","6-char nonbill code","2017-01-01","2099-12-31"
"E11.3531","E113531","Type 2 diab w prolif diab rtnop w trctn dtch n-mcla, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",37200232,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3532","E113532","Type 2 diab w prolif diab rtnop w trctn dtch n-mcla, l eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",37200233,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3533","E113533","Type 2 diab w prolif diab rtnop with trctn dtch n-mcla, bi","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",37200234,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3539","E113539","Type 2 diab w prolif diab rtnop with trctn dtch n-mcla, unsp","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",37200235,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.354",NA,NA,NA,37200236,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment","Condition","ICD10CM","6-char nonbill code","2017-01-01","2099-12-31"
"E11.3541","E113541","Type 2 diab with prolif diab rtnop with comb detach, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",37200237,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3542","E113542","Type 2 diab with prolif diab rtnop with comb detach, l eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",37200238,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3543","E113543","Type 2 diab with prolif diabetic rtnop with comb detach, bi","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",37200239,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3549","E113549","Type 2 diab with prolif diab rtnop with comb detach, unsp","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",37200240,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.355",NA,NA,NA,37200241,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy","Condition","ICD10CM","6-char nonbill code","2017-01-01","2099-12-31"
"E11.3551","E113551","Type 2 diabetes with stable prolif diabetic rtnop, right eye","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",37200242,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3552","E113552","Type 2 diabetes with stable prolif diabetic rtnop, left eye","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye",37200243,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3553","E113553","Type 2 diabetes with stable prolif diabetic rtnop, bilateral","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",37200244,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3559","E113559","Type 2 diabetes with stable prolif diabetic rtnop, unsp","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",37200245,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.359","E11359","Type 2 diabetes w prolif diabetic rtnop w/o macular edema","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema                                                                                                                                                                          ",45552386,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema","Condition","ICD10CM","6-char nonbill code","1970-01-01","2099-12-31"
"E11.3591","E113591","Type 2 diab with prolif diab rtnop without mclr edema, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",37200246,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3592","E113592","Type 2 diab with prolif diab rtnop without mclr edema, l eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",37200247,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3593","E113593","Type 2 diab with prolif diab rtnop without macular edema, bi","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",37200248,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.3599","E113599","Type 2 diab with prolif diab rtnop without mclr edema, unsp","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",37200249,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.36","E1136","Type 2 diabetes mellitus with diabetic cataract","Type 2 diabetes mellitus with diabetic cataract                                                                                                                                                                                                                 ",45595798,"Type 2 diabetes mellitus with diabetic cataract","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.37",NA,NA,NA,37200250,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment","Condition","ICD10CM","5-char nonbill code","2017-01-01","2099-12-31"
"E11.37X1","E1137X1","Type 2 diab with diab mclr edema, resolved fol trtmt, r eye","Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",37200251,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.37X2","E1137X2","Type 2 diab with diab mclr edema, resolved fol trtmt, l eye","Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",37200252,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.37X3","E1137X3","Type 2 diab with diab macular edema, resolved fol trtmt, bi","Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",37200253,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.37X9","E1137X9","Type 2 diab with diab mclr edema, resolved fol trtmt, unsp","Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",37200254,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye","Condition","ICD10CM","7-char billing code","2017-01-01","2099-12-31"
"E11.39","E1139","Type 2 diabetes w oth diabetic ophthalmic complication","Type 2 diabetes mellitus with other diabetic ophthalmic complication                                                                                                                                                                                            ",45533019,"Type 2 diabetes mellitus with other diabetic ophthalmic complication","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.4",NA,NA,NA,1567965,"Type 2 diabetes mellitus with neurological complications","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31"
"E11.40","E1140","Type 2 diabetes mellitus with diabetic neuropathy, unsp","Type 2 diabetes mellitus with diabetic neuropathy, unspecified                                                                                                                                                                                                  ",45605403,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.41","E1141","Type 2 diabetes mellitus with diabetic mononeuropathy","Type 2 diabetes mellitus with diabetic mononeuropathy                                                                                                                                                                                                           ",45547625,"Type 2 diabetes mellitus with diabetic mononeuropathy","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.42","E1142","Type 2 diabetes mellitus with diabetic polyneuropathy","Type 2 diabetes mellitus with diabetic polyneuropathy                                                                                                                                                                                                           ",45557113,"Type 2 diabetes mellitus with diabetic polyneuropathy","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.43","E1143","Type 2 diabetes w diabetic autonomic (poly)neuropathy","Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy                                                                                                                                                                                               ",45537962,"Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.44","E1144","Type 2 diabetes mellitus with diabetic amyotrophy","Type 2 diabetes mellitus with diabetic amyotrophy                                                                                                                                                                                                               ",45533020,"Type 2 diabetes mellitus with diabetic amyotrophy","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.49","E1149","Type 2 diabetes w oth diabetic neurological complication","Type 2 diabetes mellitus with other diabetic neurological complication                                                                                                                                                                                          ",45605404,"Type 2 diabetes mellitus with other diabetic neurological complication","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
"E11.5",NA,NA,NA,1567966,"Type 2 diabetes mellitus with circulatory complications","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31"
"E11.51","E1151","Type 2 diabetes w diabetic peripheral angiopath w/o gangrene","Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene                                                                                                                                                                                   ",45533021,"Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31"
